id,slug,naziv,kratki_naziv,vrsta,titular,oib,biskupija,zajednica,religija,konfesija,adresa,mjesto,zupanija,lat,lng,izvor_koordinata,evidencijski_broj,status,duplikat_od,datum_upisa,sluzba,telefon,email,web,google_karta,broj_gradjevina,zupna_crkva,zupna_crkva_slug,izvori
1412,sv-martina-b-martinscica-3743,ŽUPA SV.  MARTINA B.,sv. Martina B.,zupa,sv. Martin B,39291183743,Biskupija Krk,,christian,roman_catholic,Martinšćica 18,Martinšćica,Primorsko-goranska,44.8193554,14.3492176,church,1.423,AKTIVAN,,2004-09-08,Župnik,051 574 199,,,https://maps.google.com/?cid=12511705155073709100&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Martina biskupa,svetog-martina-biskupa-martinscica-w168589640,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1381,sv-andrije-ap-punta-kriza-701014,ŽUPA SV. ANDRIJE AP.,sv. Andrije Ap.,zupa,sv. Andrija Ap,,Biskupija Krk,,christian,roman_catholic,Punta Križa bb,Punta Križa,Primorsko-goranska,44.6377877,14.4939387,places,1.394,AKTIVAN,,2004-09-02,Župnik,,,,https://maps.google.com/?cid=6371390406330702544&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1384,sv-andrije-ap-unije-0533,ŽUPA SV. ANDRIJE AP.,sv. Andrije Ap.,zupa,sv. Andrija Ap,10977690533,Biskupija Krk,,christian,roman_catholic,Unije bb,Unije,Primorsko-goranska,44.632355,14.2483778,places,1.397,AKTIVAN,,2004-09-02,Župnik,,,https://www.biskupijakrk.hr/dekanat-losinj/,https://maps.google.com/?cid=18298417734948726389&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1386,sv-antuna-op-veli-losinj-701020,ŽUPA SV. ANTUNA OP.,sv. Antuna Op.,zupa,sv. Antun Op,,Biskupija Krk,,christian,roman_catholic,Vladimira Gortana 40,Veli Lošinj,Primorsko-goranska,44.521828,14.5013075,church,1.399,AKTIVAN,,2004-09-02,Župnik,,,https://www.facebook.com/profile.php?id=100064391634313,https://maps.google.com/?cid=4552908515406045638&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Antuna Opata Pustinjaka,svetog-antuna-opata-pustinjaka-veli-losinj-w441129565,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1391,sv-antuna-op-orlec-701026,ŽUPA SV. ANTUNA OP.,sv. Antuna Op.,zupa,sv. Antun Op,,Biskupija Krk,,christian,roman_catholic,Orlec 96,Orlec,Primorsko-goranska,44.8813454,14.4251034,church,1.404,AKTIVAN,,2004-09-03,Župnik,,,,https://maps.google.com/?cid=8203363463960860362&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Antuna opata,svetog-antuna-opata-orlec-w331501755,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1404,sv-antuna-op-beli-701050,ŽUPA SV. ANTUNA OP.,sv. Antuna Op.,zupa,sv. Antun Op,,Biskupija Krk,,christian,roman_catholic,Beli 94,Beli,Primorsko-goranska,45.1120002,14.354071699999999,places,1.414,AKTIVAN,,2004-09-06,Župnik,,,,https://maps.google.com/?cid=7414017752488262118&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1378,sv-antuna-pad-kras-701011,ŽUPA SV. ANTUNA PAD.,sv. Antuna Pad.,zupa,sv. Antun Pad,,Biskupija Krk,,christian,roman_catholic,Kras 76,Kras,Primorsko-goranska,45.1072901,14.5979987,places,1.391,AKTIVAN,,2004-09-02,Župnik,,,,https://maps.google.com/?cid=9718024050436270799&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1379,sv-apolinara-b-m-bogovici-701012,ŽUPA SV. APOLINARA B. M.,sv. Apolinara B. M.,zupa,sv. Apolinara B. M,,Biskupija Krk,,christian,roman_catholic,Dubašljanska 29,Bogovići,Primorsko-goranska,45.1181189,14.5267106,church,1.392,AKTIVAN,,2004-09-02,Župnik,051 858 005,,http://www.zupadubasnica.com/,https://maps.google.com/?cid=3119412023964251453&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Apolinara biskupa i mučenika,svetog-apolinara-biskupa-i-mucenika-bogovici-w517198248,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1392,sv-blaza-b-m-predoscica-701027,ŽUPA SV. BLAŽA B. M.,sv. Blaža B. M.,zupa,sv. Blaž B. M,,Biskupija Krk,,christian,roman_catholic,Predošćica bb,Predošćica,Primorsko-goranska,45.0411321,14.3727919,church,1.405,AKTIVAN,,2004-09-03,Župnik,,,,https://maps.google.com/?cid=2614830131804078565&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Blaža,svetog-blaza-predoscica-w585626077,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
451,sv-eufemije-dj-m-kampor-700939,ŽUPA SV. EUFEMIJE DJ. M.,sv. Eufemije Dj. M.,zupa,sv. Eufemije Dj. M,,Biskupija Krk,,christian,roman_catholic,Kampor 19,Kampor,Primorsko-goranska,44.7686996,14.740052599999999,places,1.373,AKTIVAN,,2004-07-14,Župnik,051 724 951,,https://www.dehoniani.org/pt/,https://maps.google.com/?cid=10014709787673083722&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1389,sv-fabijana-i-sebastijana-mm-dragozetici-701024,ŽUPA SV. FABIJANA I SEBASTIJANA MM.,sv. Fabijana i Sebastijana MM.,zupa,sv. Fabijan I Sebastijana Mm,,Biskupija Krk,,christian,roman_catholic,Dragozetići bb,Dragozetići,Primorsko-goranska,45.07989856375853,14.326596182492594,naselje-centroid,1.402,AKTIVAN,,2004-09-03,Župnik,,,,,0,,,"[""datagovhr:katolicke-pravne-osobe""]"
898,sv-fuske-linardici-701116,ŽUPA SV. FUSKE,sv. Fuske,zupa,sv. Fuske,,Biskupija Krk,,christian,roman_catholic,Linardići 39,Linardići,Primorsko-goranska,45.0729923,14.4646314,church,1.439,AKTIVAN,,2004-09-10,Župnik,,,,https://maps.google.com/?cid=7996022307236215989&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svete Fuske,svete-fuske-linardici-w297415653,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1387,sv-gaudencija-b-osor-2883,ŽUPA SV. GAUDENCIJA B.,sv. Gaudencija B.,zupa,sv. Gaudencija B,40113232883,Biskupija Krk,,christian,roman_catholic,Osor 6,Osor,Primorsko-goranska,44.6932662,14.392747900000002,places,1.400,AKTIVAN,,2004-09-03,Župnik,,,,https://maps.google.com/?cid=5125595208222464116&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1382,sv-ivana-krstitelja-stivan-8273,ŽUPA SV. IVANA KRSTITELJA,sv. Ivana Krstitelja,zupa,sv. Ivan Krstitelj,14468868273,Biskupija Krk,,christian,roman_catholic,Stivan 15,Stivan,Primorsko-goranska,44.7901573,14.3834118,church,1.395,AKTIVAN,,2004-09-02,Župnik,,,,https://maps.google.com/?cid=4182584004416894679&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Ivana Krstitelja,svetog-ivana-krstitelja-stivan-w451959121,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1406,sv-ivana-krstitelja-lopar-701052,ŽUPA SV. IVANA KRSTITELJA,sv. Ivana Krstitelja,zupa,sv. Ivan Krstitelj,,Biskupija Krk,,christian,roman_catholic,Lopar 291,Lopar,Primorsko-goranska,44.8304716,14.731408,church,1.416,AKTIVAN,,2004-09-07,Župnik,051 775 101,,https://www.zupa-lopar.com/,https://maps.google.com/?cid=10523565077660179643&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,4,crkva svetog Ivana Krstitelja,svetog-ivana-krstitelja-lopar-w432307245,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1410,sv-ivana-krstitelja-baska-701072,ŽUPA SV. IVANA KRSTITELJA,sv. Ivana Krstitelja,zupa,sv. Ivan Krstitelj,,Biskupija Krk,,christian,roman_catholic,Zvonimirova 30,Baška,Primorsko-goranska,44.9730831,14.7620138,church,1.420,AKTIVAN,,2004-09-08,Župnik,,,,https://maps.google.com/?cid=13341581130685902388&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,Crkva svetog Ivana Krstitelja,svetog-ivana-krstitelja-baska-w230583386,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
899,sv-jakova-ap-kornic-701117,ŽUPA SV. JAKOVA AP.,sv. Jakova Ap.,zupa,sv. Jakov Ap,,Biskupija Krk,,christian,roman_catholic,Kornić 37,Kornić,Primorsko-goranska,45.0469846,14.6127751,church,1.440,AKTIVAN,,2004-09-10,Župnik,,,,https://maps.google.com/?cid=511529747318279220&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Jakova apostola,svetog-jakova-apostola-kornic-w75313919,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1383,sv-jakova-ap-sveti-jakov-701016,ŽUPA SV. JAKOVA AP.,sv. Jakova Ap.,zupa,sv. Jakov Ap,,Biskupija Krk,,christian,roman_catholic,Sveti Jakov 32,Sveti Jakov,Primorsko-goranska,44.6399892,14.3935015,church,1.396,AKTIVAN,,2004-09-02,Župnik,,,,https://maps.google.com/?cid=2260408660981784445&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Jakova apostola,svetog-jakova-apostola-sveti-jakov-w168589626,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1407,sv-jeronima-prezb-lun-6868,ŽUPA SV. JERONIMA PREZB.,sv. Jeronima Prezb.,zupa,sv. Jeronim Prezb,92208516868,Biskupija Krk,,christian,roman_catholic,Lun 49,Lun,Ličko-senjska,44.6863017,14.7511228,church,1.417,AKTIVAN,,2004-09-07,Župnik,053 665 004,,https://www.facebook.com/profile.php?id=61577736823121,https://maps.google.com/?cid=14034795753491586063&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Jeronima,svetog-jeronima-lun-w564634201,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1409,sv-jeronima-prezb-risika-701071,ŽUPA SV. JERONIMA PREZB.,sv. Jeronima Prezb.,zupa,sv. Jeronim Prezb,,Biskupija Krk,,christian,roman_catholic,Risika bb,Risika,Primorsko-goranska,45.1055729,14.64575,church,1.419,AKTIVAN,,2004-09-08,Župnik,,,,https://maps.google.com/?cid=13338410715465648699&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Jeronima,svetog-jeronima-risika-w105364903,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1388,sv-jurja-m-belej-701023,ŽUPA SV. JURJA M.,sv. Jurja M.,zupa,sv. Juraj M,,Biskupija Krk,,christian,roman_catholic,Belej 35,Belej,Primorsko-goranska,44.777823,14.4239733,church,1.401,AKTIVAN,,2004-09-03,Župnik,,,,https://maps.google.com/?cid=11861550953044934414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Jurja mučenika,svetog-jurja-mucenika-belej-w746027688,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
450,sv-katarine-dj-m-novalja-700938,ŽUPA SV. KATARINE DJ. M.,sv. Katarine Dj. M.,zupa,sv. Katarina Dj. M,,Biskupija Krk,,christian,roman_catholic,Škopljanska 12,Novalja,Ličko-senjska,44.5565268,14.8850004,church,1.372,AKTIVAN,,2004-07-14,Župnik,053 661 100,,https://www.facebook.com/zupa.novalja,https://maps.google.com/?cid=11466208257925975945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svete Katarine,svete-katarine-novalja-w303329829,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
897,sv-kuzme-i-damjana-mm-poljica-0771,ŽUPA SV. KUZME I DAMJANA MM.,sv. Kuzme i Damjana MM.,zupa,sv. Kuzma I Damjana Mm,40385490771,Biskupija Krk,,christian,roman_catholic,Poljica 16,Poljica,Primorsko-goranska,45.0849192,14.4907451,church,1.438,AKTIVAN,,2004-09-10,Župnik,,,https://www.biskupijakrk.hr/,https://maps.google.com/?cid=8397852626505887715&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Kuzme i Damjana,svetih-kuzme-i-damjana-poljica-w1093903689,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1390,sv-marije-lubenice-701025,ŽUPA SV. MARIJE,sv. Marije,zupa,sv. Marija,,Biskupija Krk,,christian,roman_catholic,Lubenice 15,Lubenice,Primorsko-goranska,44.887575,14.331589600000001,places,1.403,AKTIVAN,,2004-09-03,Župnik,,,,https://maps.google.com/?cid=4835957959134613899&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
454,sv-marije-magdalene-banjol-700942,ŽUPA SV. MARIJE MAGDALENE,sv. Marije Magdalene,zupa,sv. Marija Magdalene,,Biskupija Krk,,christian,roman_catholic,Banjol 638,Banjol,Primorsko-goranska,44.7541529,14.7793479,places,1.376,AKTIVAN,,2004-07-14,Župnik,,,,https://maps.google.com/?cid=297559792991187288&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1405,sv-marije-velike-cres-701051,ŽUPA SV. MARIJE VELIKE,sv. Marije Velike,zupa,sv. Marija Velike,,Biskupija Krk,,christian,roman_catholic,Ante Tentora 16,Cres,Primorsko-goranska,44.960283,14.4088293,church,1.415,AKTIVAN,,2004-09-07,Župnik,051 572 000,,https://biskupijakrk.hr/?page_id=94,https://maps.google.com/?cid=6308916298703658260&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svete Marije Velike,svete-marije-velike-cres-w356888237,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1393,sv-marka-ev-valun-701028,ŽUPA SV. MARKA EV.,sv. Marka Ev.,zupa,sv. Marko Ev,,Biskupija Krk,,christian,roman_catholic,Valun 15,Valun,Primorsko-goranska,44.8973602,14.3635878,places,1.406,AKTIVAN,,2004-09-03,Župnik,,,,https://maps.google.com/?cid=9478329571850708601&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1385,sv-martina-b-ustrine-701019,ŽUPA SV. MARTINA B.,sv. Martina B.,zupa,sv. Martin B,,Biskupija Krk,,christian,roman_catholic,Ustrine 5,Ustrine,Primorsko-goranska,44.7456943,14.404328200000002,places,1.398,AKTIVAN,,2004-09-02,Župnik,,,,https://maps.google.com/?cid=5739923783469838665&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
452,sv-mateja-ap-ev-mundanije-700940,ŽUPA SV. MATEJA AP. EV.,sv. Mateja Ap. Ev.,zupa,sv. Matej Ap. Ev,,Biskupija Krk,,christian,roman_catholic,Mundanije 124,Mundanije,Primorsko-goranska,44.7707215,14.7631322,church,1.374,AKTIVAN,,2004-07-14,Župnik,051 724 810,,,https://maps.google.com/?cid=2039872750599068056&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Mateja,svetog-mateja-mundanije-w729248185,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
886,sv-mihovila-ark-vrh-701089,ŽUPA SV. MIHOVILA ARK.,sv. Mihovila Ark.,zupa,sv. Mihovil Ark,,Biskupija Krk,,christian,roman_catholic,Kosići 126,Vrh,Primorsko-goranska,45.04516038278664,14.540897689742685,naselje-centroid,1.426,AKTIVAN,,2004-09-08,Župnik,098 432 619,,https://zupa-svmihovilark.hr/,https://maps.google.com/?cid=17503156498648970595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
890,sv-mihovila-ark-sveti-vid-701094,ŽUPA SV. MIHOVILA ARK.,sv. Mihovila Ark.,zupa,sv. Mihovil Ark,,Biskupija Krk,,christian,roman_catholic,Sveti Vid 117,Sveti Vid,Primorsko-goranska,45.13503364245287,14.544170368222051,naselje-centroid,1.430,AKTIVAN,,2004-09-09,Župnik,098 432 619,,https://zupa-svmihovilark.hr/,https://maps.google.com/?cid=17503156498648970595&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
903,sv-nikole-b-cunski-0855,ŽUPA SV. NIKOLE B.,sv. Nikole B.,zupa,sv. Nikola B,06476640855,Biskupija Krk,,christian,roman_catholic,Ćunski bb,Ćunski,Primorsko-goranska,44.590597,14.4095986,church,1.444,AKTIVAN,,2004-09-10,Župnik,051 237 137,,https://www.facebook.com/%C5%BDupa-Nerezine-%C4%86unski-i-Punta-Kri%C5%BEa-1189275414536035/?ref=bookmarks,https://maps.google.com/?cid=10872736703989475082&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Nikole biskupa,svetog-nikole-biskupa-cunski-w168544039,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1116,sv-nikole-b-susak-701127,ŽUPA SV. NIKOLE B.,sv. Nikole B.,zupa,sv. Nikola B,,Biskupija Krk,,christian,roman_catholic,Susak 514,Susak,Primorsko-goranska,44.5077065,14.307819,church,1.449,AKTIVAN,,2004-09-10,Župnik,,,,https://maps.google.com/?cid=10507456308675397607&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Nikole biskupa,svetog-nikole-biskupa-susak-w512637306,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
453,sv-petra-ap-supetarska-draga-700941,ŽUPA SV. PETRA AP.,sv. Petra Ap.,zupa,sv. Petar Ap,,Biskupija Krk,,christian,roman_catholic,Supetarska Draga 514,Supetarska Draga,Primorsko-goranska,44.7910078,14.7404441,church,1.375,AKTIVAN,,2004-07-14,Župnik,,,http://www.rab-visit.com/?id=3099&pregled=1&datum=Fri%20Jan%2030%202015%2012:17:08%20GMT+0100%20(Srednja%20Europa%20-%20st.%20vrij.),https://maps.google.com/?cid=14079108317938805755&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Petra apostola,svetog-petra-apostola-supetarska-draga-w514116975,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1115,sv-petra-ap-ilovik-701125,ŽUPA SV. PETRA AP.,sv. Petra Ap.,zupa,sv. Petar Ap,,Biskupija Krk,,christian,roman_catholic,Ilovik 13,Ilovik,Primorsko-goranska,44.4618165,14.5472995,church,1.448,AKTIVAN,,2004-09-10,Župnik,,,,https://maps.google.com/?cid=5933916840207801729&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetih Petra i Pavla,svetih-petra-i-pavla-ilovik-w237188205,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1408,sv-petra-ap-garica-701069,ŽUPA SV. PETRA AP.,sv. Petra Ap.,zupa,sv. Petar Ap,,Biskupija Krk,,christian,roman_catholic,Garica 40,Garica,Primorsko-goranska,45.0873521,14.6149303,church,1.418,AKTIVAN,,2004-09-08,Župnik,,,,https://maps.google.com/?cid=740257254961050203&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Petra apostola,svetog-petra-apostola-garica-w106747132,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
888,sv-stjepana-i-p-m-barbat-na-rabu-701092,ŽUPA SV. STJEPANA I. P. M.,sv. Stjepana I. P. M.,zupa,sv. Stjepan I. P. M,,Biskupija Krk,,christian,roman_catholic,Barbat 290,Barbat Na Rabu,Primorsko-goranska,44.7350784,14.799844300000002,places,1.428,AKTIVAN,,2004-09-09,Župnik,,,,https://maps.google.com/?cid=5170906527973393801&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1402,sv-stjepana-prvomucenika-dobrinj-701044,ŽUPA SV. STJEPANA PRVOMUČENIKA,sv. Stjepana Prvomučenika,zupa,sv. Stjepan Prvomučenik,,Biskupija Krk,,christian,roman_catholic,Dobrinj 68,Dobrinj,Primorsko-goranska,45.1310746,14.6033832,church,1.411,AKTIVAN,,2004-09-06,Župnik,,,,https://maps.google.com/?cid=14409829931385946379&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva svetog Stjepana prvomučenika,svetog-stjepana-prvomucenika-dobrinj-w822169560,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1017,svih-svetih-stara-baska-punat-701048,ŽUPA SVIH SVETIH STARA BAŠKA,Svih Svetih Stara Baška,zupa,Svi Sveti,,Biskupija Krk,,christian,roman_catholic,Kralja Zvonimira 12,Punat,Primorsko-goranska,44.9603094,14.6860671,church,1.413,AKTIVAN,,2004-09-06,Župnik,,,,https://maps.google.com/?cid=7290015563688105577&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva Svih Svetih,svih-svetih-stara-baska-w530372194,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
889,uznesenja-b-d-marije-rab-701093,ŽUPA UZNESENJA B. D. MARIJE,Uznesenja B. D. Marije,zupa,Uznesenje BDM,,Biskupija Krk,,christian,roman_catholic,Plovanova 6,Rab,Primorsko-goranska,44.7541122,14.7619241,church,1.429,AKTIVAN,,2004-09-09,Župnik,,,http://www.rab-visit.com/hr/katedrala-uznesenja-blazene-djevice-marije/1570,https://maps.google.com/?cid=3334530255130931123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,katedrala Uznesenja Blažene Djevice Marije,uznesenja-blazene-djevice-marije-rab-w1200938123,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
900,uznesenja-b-d-marije-krk-701118,ŽUPA UZNESENJA B. D. MARIJE,Uznesenja B. D. Marije,zupa,Uznesenje BDM,,Biskupija Krk,,christian,roman_catholic,Dr. Dinka Vitezića 6,Krk,Primorsko-goranska,45.0257794,14.575830199999999,places,1.441,AKTIVAN,,2004-09-10,Župnik,,,http://www.katedralakrk.com/,https://maps.google.com/?cid=8697521216447579192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1377,uznesenja-b-d-marije-rasopasno-5102,ŽUPA UZNESENJA B. D. MARIJE,Uznesenja B. D. Marije,zupa,Uznesenje BDM,47337125102,Biskupija Krk,,christian,roman_catholic,Rasopasno 61,Rasopasno,Primorsko-goranska,45.1230082,14.5665647,church,1.390,AKTIVAN,,2004-09-02,Župnik,,,https://www.biskupijakrk.hr/,https://maps.google.com/?cid=17064934644591907589&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,1,crkva Uznesenja Blažene Djevice Marije,uznesenja-blazene-djevice-marije-rasopasno-w102870648,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1394,uznesenja-b-d-marije-vrana-701029,ŽUPA UZNESENJA B. D. MARIJE,Uznesenja B. D. Marije,zupa,Uznesenje BDM,,Biskupija Krk,,christian,roman_catholic,Vrana bb,Vrana,Primorsko-goranska,44.82230356204116,14.44128497281935,naselje-centroid,1.407,AKTIVAN,,2004-09-03,Župnik,023 636 182,,http://zupe.zadarskanadbiskupija.hr/?page_id=1903,https://maps.google.com/?cid=7661771751124448623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,0,,,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
1403,uznesenja-b-d-marije-omisalj-701046,ŽUPA UZNESENJA B. D. MARIJE,Uznesenja B. D. Marije,zupa,Uznesenje BDM,,Biskupija Krk,,christian,roman_catholic,Prikešte 19,Omišalj,Primorsko-goranska,45.2118755,14.5535823,church,1.412,AKTIVAN,,2004-09-06,Župnik,,,,https://maps.google.com/?cid=6645972333622934881&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,12,crkva Uznesenja Blažene Djevice Marije,uznesenja-blazene-djevice-marije-omisalj-w687012708,"[""datagovhr:katolicke-pravne-osobe"", ""places""]"
